artist,album,track,overall loudness,spectral energy,dissonance,pitch salience,tempo,beat loudness,danceability,tuning frequency,valence,arousal,aggressive,happy,party,relaxed,sad,acoustic,electric,instrumental,timbreBright,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
Manchester Orchestra,Mean Everything To Nothing,"Jimmy, He Whispers (Album Version)",-11.8431425095,0.0176623482257,0.421022117138,0.457301497459,132.102584839,0.0233861524612,0.861625730991,439.491973877,4.160376833333333,3.992035266666667,0.1800485825,0.019489195,0.98174915,0.07810547350000001,0.419446915,0.263246105,0.6129142750000001,0.274303075,0.45603245,265,7.19,95.87,26.85,49.04,265,13.96,92.08,75.85,60.38,22.26,14.34,3.77,4.91,3.02,2.64,0,7.92,17.74,8.3,0,9.43,13.58,6.42,10.19,1.13,21.89,10.57,1.13,8.68,7.92,0.38,0.38,12.08,0.75,11.32,3.4,1.13,2.26,1.13,0,3.4,0,5.66,3.77,1.89,2.64,1.13,1.51,1.13,0.38,0,0,17.74,3.4,0,0,0.38,0,2.64,13.58,3.02,0,0,5.66,0,0,0,0,2.26,0.75,0,0,0,1.51,3.02,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.38,0,3.4,9.81,0.75,0.75,4.91,1.13,1.89,0,3.4,2.26,12.08,1.89,3.77,0,3.4,0.38,0,13.58,0,0.38,0,0,10.94,2.26,0
Manchester Orchestra,Mean Everything To Nothing,My Friend Marcus (Album Version),-8.80057048798,0.0351217053831,0.453841924667,0.440109163523,151.892745972,0.0557753965259,1.1179254055,442.804626465,4.4231128,4.080642933333333,0.48850691,0.007421062500000001,0.97411598,0.192398795,0.7146591499999999,0.095348575,0.88667168,0.177074375,0.45805773,128,1,23.51,86.58,20.23,128,13.28,95.31,78.13,63.28,28.91,23.44,11.72,0.78,7.03,3.91,0,5.47,12.5,2.34,0,6.25,9.38,8.59,4.69,5.47,27.34,3.13,3.91,3.91,3.13,0.78,0,28.91,7.03,20.31,7.81,0.78,4.69,1.56,0,2.34,0,3.91,1.56,1.56,2.34,1.56,0.78,0,0,0.78,0.78,10.94,1.56,0.78,0,0,0,0,9.38,2.34,0,0,6.25,0,0,0,0,3.13,0,2.34,0.78,0,0,2.34,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,1.56,14.84,9.38,0,1.56,3.91,2.34,0,0.78,5.47,1.56,21.09,0,0.78,0,0,0,0.78,7.81,0,2.34,0,0,4.69,0.78,0
Manchester Orchestra,Mean Everything To Nothing,Pride (Album Version),-7.20335197449,0.031229481101,0.466778308153,0.563452839851,121.189483643,0.0465326458216,1.16522955894,440.254241943,4.313103266666666,4.1556738,0.7375748,0.005642414,0.95613021,0.30368448,0.850908,0.029676428,0.90317227,0.1678053,0.44860044,258,25.63,1,94.11,12.18,86,6.98,88.37,78.68,61.63,30.62,16.67,15.12,0,1.16,0,0.39,13.95,20.16,12.79,2.33,7.75,6.2,1.94,6.2,0.78,18.99,5.43,6.59,1.16,0,0.39,0.78,13.57,0.78,12.79,5.04,0.78,3.88,0.39,0,4.26,0,3.88,1.55,2.33,1.16,0.78,0.39,0,0,0.39,0,5.81,3.49,0,0,0,0.39,1.94,2.33,0,0,0,0.78,0,0,0,0,0.78,0,0,0,0.78,0,5.81,0.39,0.39,0,0,0,0,0,1.55,1.94,0,0,0,0,0,0,0,0,6.2,8.14,0.39,0,3.1,1.94,2.71,0.39,3.1,2.33,6.59,0.78,0.39,0,0.39,0,0,21.32,0,13.18,0.78,0,7.36,0,0
Manchester Orchestra,Mean Everything To Nothing,Shake It Out (Album Version),-6.65051031113,0.0322786010802,0.465403079987,0.522805809975,148.164825439,0.0441692061722,1.15865755081,441.017791748,4.536809266666666,4.186327433333333,0.7282065449999999,0.009131199999999999,0.9498622999999999,0.41066252000000003,0.85532073,0.0296950805,0.9038305,0.26106453,0.44730756,303,7.06,27.45,97.93,3.43,43.29,4.95,94.72,85.15,67,28.05,17.16,10.56,0.99,5.61,0,0,10.89,9.24,3.63,0.33,14.52,12.54,7.26,3.96,2.31,26.73,4.62,5.28,2.97,1.65,0.66,0.99,14.19,2.64,10.89,2.64,1.32,3.63,0.66,0.66,3.3,0,2.97,0.33,2.64,1.65,0,1.65,0,0,0,0,10.23,1.65,0,0,0,0,0.66,7.26,0.33,0,0,0.33,0,0,0,0,3.3,0,1.32,0,0,1.98,4.29,1.98,0.33,0,0,0,0,0,1.32,3.96,0.33,0.99,0,0.33,1.65,0,0,0,14.85,14.52,0,1.32,10.56,2.31,0,1.65,4.62,4.29,7.59,4.29,3.96,2.97,0,0.99,0,15.51,0,8.58,1.98,0,4.95,0,0
Manchester Orchestra,Mean Everything To Nothing,The Only One (Album Version),-6.53573799133,0.0277447067201,0.480990827084,0.554556548595,148.92288208,0.0386202223599,1.21509253979,440,4.6476009,4.149834866666667,0.56314348,0.012435521,0.9902795799999999,0.38979017000000005,0.70789251,0.160946282,0.7964500000000001,0.28899055,0.4469353,210,1,24.76,72.58,33.54,210,5.71,97.62,87.14,74.29,30.48,18.1,10,0.48,7.14,0,0,12.38,15.24,7.14,0.95,5.24,17.62,7.62,7.14,3.81,25.71,3.33,2.38,2.38,0.48,0.48,1.43,24.76,4.76,20,4.76,1.9,3.33,3.81,0.95,4.76,0,2.38,0.95,0,0.95,0.48,0,0,0,0,0.95,11.43,2.38,0,0,0,0,2.38,9.05,0.95,0,0,0.95,0,0,0,0,1.43,0,0,0,0.95,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,4.76,2.86,0,0.48,1.43,0.48,0,0.48,3.33,9.05,5.71,0.95,0.95,0,0,0.95,0,8.57,0,3.81,0,0,4.76,0,0
Manchester Orchestra,Mean Everything To Nothing,The River (Album Version),-9.04229354858,0.0244661606848,0.450565189123,0.52889996767,143.919143677,0.0382365323603,0.977885603905,434.193115234,4.161461633333333,4.030681633333334,0.519869,0.007612466,0.97632533,0.1349857,0.7065817,0.1363550535,0.80555482,0.188782535,0.46464017,204,17.43,2.6,99,58.61,204,2.45,96.08,83.33,54.41,27.45,25,20.59,0.49,3.92,0,0,2.45,12.75,6.37,1.96,7.84,3.92,7.84,3.92,0,27.94,5.88,1.96,2.45,0.98,1.47,0,10.78,0.98,9.8,3.92,1.96,1.47,2.94,0,0,0,5.39,3.92,1.47,0.49,0.49,0,0,0,0,0,7.35,2.45,0,0.49,0.98,0.98,0.49,4.9,0.49,0,0,0.49,0,0,0,0,6.37,1.47,0,0.49,0.98,3.43,2.94,0,0,0,0,0,0,0,0.49,0.98,0.49,2.45,0,0,0,0,0,0,13.24,10.78,0,1.96,3.43,2.94,1.96,0.49,6.37,2.45,2.94,3.92,2.94,0,0,2.94,0,6.37,0,3.92,0,0,2.45,0,0
Manchester Orchestra,Mean Everything To Nothing,Tony The Tiger (Album Version),-8.25832080841,0.0420093685389,0.465645432472,0.513220310211,133.912857056,0.0521424934268,1.40347576141,441.782684326,4.513200866666668,4.401277033333333,0.66654727,0.007797749499999999,0.8823112,0.40503413,0.823523475,0.0331856075,0.9231919,0.187769875,0.45030075,188,1,88.3,89.39,9.87,188,7.98,95.74,89.36,73.94,31.91,20.74,7.45,0.53,12.77,0,0,11.17,9.57,4.79,0,4.79,18.09,7.98,8.51,4.79,29.79,3.72,2.66,2.66,1.6,0,1.06,25,1.06,23.94,8.51,0,4.26,2.66,3.19,5.32,0.53,2.13,0.53,1.6,0.53,0,0.53,0,0,0.53,0,14.89,0.53,0,0,0,0,0.53,13.83,1.06,0,1.06,0,0,0,0,0,2.66,0,1.06,0,1.6,0,1.06,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,5.32,5.32,0,1.6,3.72,0,0,0,2.66,11.17,3.19,0.53,0,0,0,0,0,5.85,0,0,0,0,5.85,0,0
Manchester Orchestra,Simple Math,Apprehension,-9.13382911682,0.0424116179347,0.456277608871,0.506736159325,102.04566955599999,0.0633614510298,1.17719554901,434.193115234,4.431639833333333,4.1673383,0.419720785,0.007466468,0.97847582,0.17617771,0.7845606199999999,0.073928039,0.936658,0.131388375,0.45906526,255,36.31,40.06,95.46,37.12,255,16.08,91.76,77.25,60,20,14.9,8.63,1.96,3.53,0,0.78,5.1,17.25,8.24,0.78,12.94,7.45,5.49,6.67,2.75,18.04,6.67,4.31,6.67,3.14,2.75,0.78,14.51,3.53,10.2,2.35,1.57,1.57,2.35,0,2.75,0,6.67,3.92,2.75,3.53,1.96,1.57,1.57,0,0,0,11.76,3.53,0.39,0,0,0.78,1.18,8.63,0.78,0.39,0,0,0,0,0,0,2.75,0.39,0,0.78,0.39,1.18,2.35,1.18,0.39,0,0,0,0,0,0.78,0,0,2.35,0,0.78,0,0.39,1.18,0.78,7.06,11.37,0,3.14,7.45,0,0.78,0,4.71,5.88,3.53,1.96,0.78,0,0.78,0,0,4.71,0,1.96,0,0,2.35,0.39,0
Manchester Orchestra,Simple Math,April Fool,-8.08309173584,0.0337001495063,0.465940862894,0.531144499779,165.287658691,0.037896566093,1.12791419029,443.316436768,4.468321966666667,4.142270766666667,0.461644065,0.0077614845,0.988761545,0.240748128,0.6912882,0.1504280975,0.8015470499999999,0.197717865,0.4574188,298,3.45,3.87,99,10.3,149,6.38,93.29,81.54,63.76,24.83,19.8,15.1,0.67,4.03,0,0,5.03,16.44,4.36,3.69,10.4,11.41,8.39,8.39,2.35,25.84,3.36,7.72,3.36,0.67,2.35,0.34,9.4,1.34,6.71,1.01,0.67,0.67,1.01,0,3.69,0,2.35,0.67,1.68,1.34,0.67,0.67,0,0.34,0.34,0,7.72,1.01,0,0,0,0.34,0.34,6.38,1.01,0,0,1.01,0,0,0,0,1.68,0,0.34,0,0.34,1.01,2.68,0,0,0,0,0,0,0,0.34,0.34,0.34,1.01,0,0.34,2.68,0,1.01,0,9.73,12.75,0,4.36,10.07,1.68,0,0,6.04,6.71,6.04,1.68,0,0,0,0,0,13.09,1.01,5.03,0,0,7.05,0,0
Manchester Orchestra,Simple Math,Deer,-17.3623428345,0.0173958688974,0.417757749557,0.537111401558,135.525726318,0.0202704630792,0.877366185188,437.971466064,3.9037442999999996,3.8634855666666668,0.152439225,0.005759779,0.9896982999999999,0.0325017375,0.48170179,0.2085461865,0.63364887,0.27013344499999997,0.46672612,197,11.37,10.67,98.68,6.86,98.5,8.12,94.92,83.76,65.48,22.84,16.75,11.68,1.02,4.06,0,0,6.09,11.68,5.58,1.02,14.21,9.14,11.17,5.58,3.55,20.81,8.63,3.05,5.08,2.03,0.51,2.54,12.69,4.57,8.12,2.03,0.51,2.03,2.54,0.51,2.03,0,7.61,2.54,4.06,1.52,0.51,1.02,0,0,0,1.02,13.2,4.57,0,0,0.51,0.51,2.03,6.6,0,0,0,0.51,0,0,0,0,2.03,0,1.02,0.51,0.51,0,3.55,0.51,0,0,0,0,0,1.52,0.51,1.52,0.51,0,1.02,0,0.51,0,0,0,12.18,10.15,0,2.54,7.61,0.51,0,0,6.6,4.06,9.14,1.02,0,0,0,0,0,11.17,0,5.08,0.51,0,5.58,0,0
Manchester Orchestra,Simple Math,Leaky Breaks,-11.0642356873,0.0395103171468,0.440620005131,0.507687389851,98.0138168335,0.0647763758898,1.12411856651,436.708374023,4.192220666666667,4.1242294,0.5263523,0.006210607,0.98157525,0.10857411,0.7360072200000001,0.0834862685,0.855074925,0.13643276,0.4579182,318,2.94,38.24,98.5,2.82,318,16.67,88.68,73.9,61.95,24.53,17.3,9.75,1.26,5.66,0.63,0,7.23,9.12,3.77,0,11.64,11.01,10.69,7.86,2.83,17.61,4.09,0.63,2.52,1.57,0.63,0.31,12.26,1.57,10.69,3.46,0.31,1.89,5.66,0,3.14,0,5.97,1.57,4.09,2.2,0.31,1.89,0.94,0.31,0,0.31,11.64,2.52,0,0,0.31,0.94,0.94,8.81,0.31,0,0.94,0,0,0,0,0,2.52,0,1.57,0.31,0.31,0.31,2.2,0,0,0,0,0,0,0.94,0.31,0,0.31,0.31,0,0,0,0,0.31,0,5.35,12.89,0.31,1.89,9.12,2.2,0.31,0.63,5.35,5.03,4.09,3.14,0,0,0,0,0,8.49,0,1.57,0.31,0,6.6,0,0
Manchester Orchestra,Simple Math,Leave It Alone,-8.56318950653,0.0278426092118,0.453349143267,0.511406958103,99.8047027588,0.0364010743797,0.969892501831,442.03793335,4.315813266666667,4.1086586,0.34492241,0.006637356,0.9888570999999999,0.14834693499999999,0.6573076849999999,0.139235932,0.7939035999999999,0.123453015,0.45745733,199,3.68,4.58,99,2.82,199,9.55,93.97,80.9,63.32,24.62,16.58,11.06,1.51,4.02,0,0,8.04,12.06,4.52,1.01,12.06,7.04,11.06,10.05,4.02,21.11,4.02,2.51,3.02,2.01,0.5,0.5,14.57,3.02,11.56,2.51,0.5,2.51,3.52,0,6.53,0,4.52,1.01,3.52,2.01,0.5,1.51,1.01,0.5,0,0,10.05,1.51,0,0,0.5,0,1.01,6.53,0.5,0,0,1.01,0,0,0,0,1.51,1.01,0.5,0,0,0,3.02,1.51,1.01,0,0,0,0,0,1.01,0,0.5,2.51,0,0,0,0,0,0,10.55,17.59,1.01,4.52,8.54,1.01,2.01,1.01,7.04,4.52,6.03,1.51,0.5,0,0.5,0,0,8.54,0,2.51,0,0,6.03,0,0
Manchester Orchestra,Simple Math,Mighty,-7.39838409424,0.0518325716257,0.467970192432,0.44315803051,125.319320679,0.0775790438056,1.2821264267,441.017791748,4.463953666666666,4.098194133333333,0.43543455,0.0072818355,0.9805942000000001,0.174568513,0.8069482349999999,0.0653346145,0.930366085,0.119499853,0.45031226,213,33.81,48.42,89.01,7.54,213,12.68,92.02,71.36,55.87,19.72,16.9,9.39,0.47,7.04,0,0,2.82,13.15,7.04,0,13.15,12.21,2.35,6.1,1.88,22.07,6.1,0,3.29,0.47,1.41,1.41,9.86,0,9.86,1.41,2.82,1.88,1.88,0.47,3.29,0.47,7.04,2.82,4.23,4.23,2.35,1.88,0.47,0,0.94,0,12.21,3.76,0.47,0.47,0.94,0,0.94,8.45,0,0,0,0.94,0.94,0,0,0.94,1.88,0,1.88,0,0,0,5.63,0.47,0,0,0,0,0,0,0,0.47,0,0.47,0,0,0,0,0.47,0,7.98,12.68,0.94,4.23,7.04,1.41,0.47,0.47,1.41,3.76,5.63,3.29,0.47,0,0.47,0,0,9.39,0,1.88,0,0,6.57,0.94,0
Manchester Orchestra,Simple Math,Pale Black Eye,-8.55858135223,0.034859187901,0.464779675007,0.502306163311,136.015960693,0.0462292730808,1.15294194221,435.952270508,4.4100247999999995,4.2333316666666665,0.53706325,0.008258997,0.96990898,0.18953056000000001,0.7938514249999999,0.054632874,0.9113043300000001,0.112030233,0.45085856,142,1,52.67,19.49,1,142,7.75,98.59,81.69,63.38,33.8,28.17,15.49,0,11.27,1.41,0,5.63,2.82,0.7,0,11.27,8.45,6.34,7.75,4.23,23.24,4.93,0,2.11,0.7,0,1.41,17.61,0.7,16.9,0.7,4.23,7.75,1.41,2.11,2.11,0.7,6.34,0.7,4.23,4.93,0.7,3.52,0.7,0,0,0.7,16.9,2.11,0,0,0,0,0.7,13.38,0.7,0,0,2.11,0,0,0,0,1.41,0,0,0,1.41,0,9.15,4.23,2.82,0,0,0,0,0,0,3.52,2.82,1.41,2.82,0,1.41,0,0.7,0,9.15,5.63,0,0.7,1.41,2.11,0,1.41,2.11,5.63,4.93,0.7,0,0,0,0,0,9.15,0,4.23,0,0,4.93,0,0
Manchester Orchestra,Simple Math,Pensacola,-8.97825431824,0.043877478689,0.465536683798,0.493576139212,132.031951904,0.0517143793404,1.03194344044,434.193115234,4.5364792666666665,4.2068086,0.47533610000000004,0.009262032,0.970431235,0.24634846999999999,0.76792863,0.09048638449999999,0.90082683,0.231616125,0.4651114,383,7.28,16.87,70.89,5.3,383,13.05,93.73,79.11,60.84,23.5,18.54,11.49,0.78,2.09,3.92,0.26,4.96,10.7,4.96,1.31,9.4,7.57,11.49,5.22,2.35,19.32,7.31,4.44,2.61,1.83,0.52,0.52,15.93,3.13,12.79,1.83,0.26,2.61,5.74,0.52,2.87,0,6.01,2.09,3.92,1.83,1.57,0.26,0,0,0,0,13.58,4.18,0,0,1.31,0,1.57,9.14,1.04,0,4.18,1.04,0,0,0,0,4.7,3.13,0.26,0.26,1.31,0,6.01,1.83,0,0,0,1.83,0,2.61,0,0.52,0.78,1.31,0,0.26,0.26,0,0,0,6.01,7.83,0.26,0.52,4.7,1.31,0.26,0.78,6.27,5.48,6.79,2.35,0,0,0,0,0,16.19,0,6.53,0,0,2.87,6.79,0
Manchester Orchestra,Simple Math,Simple Math,-9.58469867706,0.0316241160035,0.448739141226,0.512842476368,132.782165527,0.0423054546118,1.03280901909,439.745910645,4.275940533333333,4.077285166666666,0.40659785,0.0075472774999999995,0.98853323,0.13093552,0.66207515,0.13604583,0.8179208,0.159622975,0.46036574,262,2.4,31.52,67.43,1.67,21.83,8.78,95.04,81.3,60.69,20.23,11.83,5.73,4.2,1.53,0,0.38,8.4,9.16,3.82,0.38,7.63,15.27,7.25,9.16,2.29,25.57,8.02,3.05,6.87,4.2,2.29,0.38,18.7,4.2,14.5,3.44,0.76,4.2,5.34,0.38,5.73,0,8.02,2.29,5.34,1.53,0,1.15,0,0.38,0,0,11.83,5.34,0.38,0.38,0.38,3.05,1.15,6.49,0,0,0,0,0,0,0,0,3.44,0,0,2.67,0,0.76,3.05,0,0,0,0,0,0,0.38,0.76,0.76,0.38,2.29,0,0,0,0,0,0,6.11,8.02,0.76,0.76,4.96,0.76,1.53,0,4.2,12.6,4.2,0.76,2.29,0,0,2.29,0,16.41,1.15,7.25,3.82,0,4.2,0,0
Manchester Orchestra,Simple Math,Virgin,-9.40355396271,0.0270738862455,0.443183362484,0.518362522125,139.914978027,0.0440850108862,1.01553058624,434.193115234,4.281125333333333,4.073809233333333,0.407776225,0.0088633715,0.9854434750000001,0.15147839,0.69708232,0.105292738,0.794722645,0.15262299000000001,0.4664298,296,10.5,97.61,97.24,29.32,148,4.05,92.57,74.66,62.16,23.31,17.23,3.72,6.76,5.74,1.01,0,6.08,19.59,4.05,2.03,13.51,8.45,5.07,9.8,4.05,13.85,5.74,4.73,8.11,7.43,0.68,0,12.16,3.72,8.45,1.69,0,1.35,1.01,0.68,4.05,0,0.68,0.68,0,0,0,0,0,0,0,0,15.54,1.01,0,0,0,0,0,14.19,0,0,0,1.01,0,0,0,0,3.04,0,2.03,0.34,0,0.68,5.74,0,0,0,0,0,0,0,0.68,0,0,1.01,0,0,0,0,0,0,9.46,14.86,0,3.72,12.84,0,0.34,0.68,5.07,1.69,3.38,2.03,2.03,2.03,0,0,0,10.81,1.01,5.07,0,0,3.38,1.35,0
Manchester Orchestra,"You Brainstorm, I Brainstorm, but Brilliance Needs",Alice and Interiors [Explicit],-12.4783344269,0.0182118657976,0.441448181868,0.600306153297,120.005531311,0.0285329781473,1.10711836815,441.272583008,4.378064833333333,4.244403033333334,0.24731993000000002,0.0173263455,0.98473945,0.101127248,0.44294813499999997,0.385537515,0.65263173,0.291573025,0.4819026,240,1,71.38,71.5,15.56,24,5,96.67,88.75,67.5,26.25,20.42,10,1.25,9.17,0,0,5.83,14.17,6.67,0,7.08,20.83,7.92,4.58,3.75,30.42,8.75,1.25,3.33,1.67,1.67,0,14.58,6.67,7.92,1.67,1.67,1.67,1.25,0.42,2.08,0,7.92,3.33,3.75,2.08,0.83,1.25,0,0,0,0.83,17.92,6.25,1.25,0.42,0,2.5,1.67,11.67,0,0,0.42,0.83,0.42,0,0,0.42,2.08,1.25,0,0,0,0.83,1.67,0.42,0,0,0,0,0,0,0.83,1.25,0,0.42,0,0,0.42,0,0,0.83,6.25,8.33,0.83,1.25,2.5,0.83,2.92,1.67,5.42,4.58,11.25,2.5,2.92,0.83,1.67,0.42,0,15.42,2.92,2.08,0.83,0,9.58,0,0
Manchester Orchestra,"You Brainstorm, I Brainstorm, but Brilliance Needs",I'd Rather Have,-12.8908424377,0.0221245530993,0.456332683563,0.545212268829,123.990638733,0.0241157393903,1.06469666958,440.508636475,4.0999357,4.021864666666667,0.276910195,0.0055082585,0.99286747,0.052972508,0.58386318,0.173812355,0.74474,0.15710724999999998,0.46168667,231,23.77,12.22,92.29,20.23,115.5,9.96,95.67,78.35,64.94,21.21,18.61,12.55,1.3,4.33,0,0.43,2.6,15.58,6.49,0.43,16.02,9.09,10.39,7.36,0.43,16.45,5.19,2.6,3.9,1.73,2.16,0,18.61,2.16,16.45,2.16,1.73,4.33,4.33,0.43,4.76,0,7.36,3.46,3.46,4.76,1.73,2.6,0.43,0,1.73,0,8.66,2.16,0,0,0,0,1.3,6.06,0,0,0,0,0.43,0,0,0.43,0.87,0,0.43,0,0,0.43,6.93,0.87,0,0,0.43,0.43,0,0,0,0.43,1.3,1.73,0,0.43,0,0,0,0.43,7.36,13.85,1.3,0,7.36,4.33,0.87,0.43,3.46,3.03,1.3,2.16,0,0,0,0,0,6.93,0,3.03,0.43,0,3.03,0.43,0
Manchester Orchestra,"You Brainstorm, I Brainstorm, but Brilliance Needs","Play It Again, Sam! You Don't Have Any Feathers [Explicit]",-15.8003253937,0.0157241839916,0.365193426609,0.513203859329,95.0733184814,0.0346964783967,1.185521245,438.731048584,4.0993988,3.668025566666666,0.033688565,0.0102220835,0.9972436650000001,0.021734455,0.12675545,0.78411522,0.257243095,0.23677145,0.47182316,247,63.1,87.51,86.87,11.89,123.5,8.5,94.74,75.71,55.47,18.62,14.98,4.86,0,6.48,3.24,0.4,3.64,17,8.91,1.21,13.77,6.07,2.43,5.67,2.02,19.84,4.45,3.24,5.26,2.43,2.02,0.81,10.12,0.4,9.72,2.02,0.81,1.21,1.62,0.81,3.64,0.4,4.86,2.02,2.83,1.21,0,1.21,0,0,1.21,0,19.43,6.07,1.62,2.02,0,0.81,3.24,13.36,2.43,0,2.02,3.64,0.4,0,0,0.4,2.43,0,0,0.4,0,2.02,3.64,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0.4,0,10.12,14.98,0.4,4.45,8.1,2.83,0.4,0,5.67,8.1,3.64,0.4,0.4,0,0,0.4,0,6.88,0,4.05,0.4,0,2.43,0,0
Manchester Orchestra,"You Brainstorm, I Brainstorm, but Brilliance Needs",Slow To Learn,-9.88918113708,0.020711813122,0.464229434729,0.607438087463,146.803665161,0.0280674509704,1.04298007488,438.477722168,4.4131725,4.3350266,0.58420296,0.01275039,0.95821977,0.27718073,0.7199282,0.073330619,0.8511907249999999,0.23718542,0.46886295,372,6.49,97.31,14.81,70.91,186,7.26,94.09,81.99,63.98,23.92,17.47,0.54,0.81,5.65,9.95,0.54,6.45,20.97,8.06,0.27,9.95,14.52,7.26,2.96,5.91,25,6.99,0.81,4.84,1.08,3.49,0.27,16.4,4.57,11.83,5.11,0.81,2.96,1.34,1.34,3.23,0,4.84,4.03,0.81,1.34,0.81,0.54,0.27,0,0.27,0,23.39,5.38,0.27,0,0,0.27,1.34,17.74,0,0.27,9.95,0.81,0,0,0,0,0.81,0.27,0,0.27,0,0.27,0.81,0.27,0.27,0,0,0,0,0.27,0,0,0,1.34,0,0.27,0,2.96,0.27,0.27,9.14,9.68,0.81,4.84,4.3,1.61,0.27,0,7.26,1.88,14.52,1.61,0.54,0,0,0.54,0,11.56,0,2.96,0.27,0,7.53,0.81,0
Manchester Orchestra,"You Brainstorm, I Brainstorm, but Brilliance Needs",The Procession,-10.7839450836,0.0140878781676,0.463053882122,0.559782147408,152.928665161,0.019672498107,0.973396241665,440,4.2857084,4.1574164,0.39444375,0.007494887,0.97417525,0.15521928499999998,0.69037745,0.0845264225,0.9041996,0.20976683000000002,0.45824262,171,1.29,50.51,94.43,13.9,85.5,7.6,94.74,78.95,59.06,23.98,16.96,6.43,2.34,7.6,0,0.58,7.02,16.37,2.92,1.17,8.77,11.11,6.43,8.77,7.6,23.39,5.85,2.34,2.34,2.34,0,0,9.94,1.75,7.6,1.17,1.17,0,1.17,0,3.51,0.58,9.94,4.68,5.26,3.51,1.17,2.34,0,0,2.34,1.17,12.87,2.34,0,0,0,0,1.17,10.53,0,0,0,0,0.58,0,0,0.58,4.68,2.92,1.17,0,0,0.58,3.51,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,12.87,12.28,1.17,4.09,3.51,0.58,3.51,0,8.19,1.17,8.77,5.26,0,0,0,0,0,20.47,1.75,8.19,0,0,9.94,0.58,0
The Front Bottoms,Ann,I Think Your Nose Is Bleeding,-7.06502914429,0.0506899133325,0.461746782064,0.464224487543,124.982688904,0.0713483095169,1.04468643665,434.193115234,4.5086764666666665,4.105233233333333,0.49228207,0.010382256999999999,0.98263496,0.31228629999999996,0.7904702,0.0792095995,0.93153548,0.17168791,0.4464732,351,1,1,98.7,84.14,351,4.84,99.15,93.45,70.94,29.06,21.08,14.53,2.56,0,3.7,0.28,7.98,6.55,1.71,0.57,8.55,17.09,13.11,7.12,4.56,32.48,8.26,3.7,5.41,3.7,0.57,1.14,24.79,1.42,23.36,5.7,1.14,6.84,3.99,0,7.12,0,7.12,5.7,1.42,1.14,0.57,0.57,0,0,0,0,12.54,2.85,0.28,0,0,0,2.28,8.55,0,0.85,3.7,0,0.85,0,0,0.85,0.85,0.28,0.28,0,0.28,0,1.14,0.28,0,0,0,0,0,0.28,0,0.57,2.85,2.28,0,0,0.28,0,0.28,0,11.68,11.11,0,1.99,6.27,0.28,0,2.85,5.41,8.26,5.13,5.13,1.99,1.99,0,0,0,12.54,0,3.7,0,0,8.83,0,0
The Front Bottoms,Ann,Lonely Eyes,-7.68759536743,0.0392745546997,0.462842434645,0.523129761219,104.957397461,0.0654747784138,1.27129077911,434.193115234,4.4005252666666665,4.052582933333333,0.41754873000000003,0.0140515875,0.989239475,0.21754653,0.7594562499999999,0.115996493,0.864804,0.170872755,0.44738364,250,1,94.01,52.03,1.44,125,9.2,99.6,87.2,64,27.2,21.6,8.4,0,11.2,0.8,1.2,5.6,15.2,2,0,8.4,14.4,5.6,9.2,2.8,29.6,7.6,4.8,2,0.4,0.8,0.8,18,4,14,2.8,1.6,6.8,3.2,0,2.8,0,7.6,2,5.2,5.2,0.4,4.4,0.4,0,3.6,0,22,4,0,0,0.4,0,2.8,14.8,0,0.4,2,0,0,0,0,0,3.6,0.4,0,2.8,0.4,0,0.8,0,0,0,0,0,0,0,0,1.6,0.4,1.6,0,0,0,0,0.4,0,11.2,12.4,0.8,2.4,6.4,1.6,0.4,1.2,3.2,1.2,8.8,0.4,0.4,0,0.4,0,0,13.2,0,2.8,0,0.4,7.6,2.4,0
